id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
32-1_13954,"Máscara de proteção dupla","Cor: Chumbo/Azul",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2922.jpg,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=chumbo-azul,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13954&attribute_pa_tamanho=&attribute_pa_cor=chumbo-azul,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,published,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Chumbo/Azul"
32-1_13953,"Máscara de proteção dupla","Cor: Chumbo / Rosa",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=chumbo-rosa,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13953&attribute_pa_tamanho=&attribute_pa_cor=chumbo-rosa,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,published,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Chumbo / Rosa"
32-1_13943,"Máscara de proteção dupla","Cor: Verde água/Verde",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=verde-agua-verde,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13943&attribute_pa_tamanho=&attribute_pa_cor=verde-agua-verde,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Verde água/Verde"
32-1_13942,"Máscara de proteção dupla","Cor: Branco",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2977.jpg,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=cor-branca,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13942&attribute_pa_tamanho=&attribute_pa_cor=cor-branca,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Branco"
17_13930,"Pijama Salus","Tecido: Microfibra Comum, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2019/12/imagem_site_produto_nao_disponivel.png,https://biostilo.com:444/product/pijama-salus/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=branco,"Masculino, Scrub","BioStilo",135BRL,in stock,17_6192,https://biostilo.com:444/carrinho/?add-to-cart=6192&variation_id=13930&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2019/11/salus1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salus3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8574.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9412.png,https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,135BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Comum,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Branco"
17_13929,"Pijama Salus","Tecido: Microfibra Antimicrobiana, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg,https://biostilo.com:444/product/pijama-salus/?attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_cor=verde,"Masculino, Scrub","BioStilo",155BRL,in stock,17_6192,https://biostilo.com:444/carrinho/?add-to-cart=6192&variation_id=13929&attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_tamanho=&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/salus1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salus3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8574.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9412.png,https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,155BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Antimicrobiana,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Verde"
wc_post_id_13928,"Pijama Salus","Tecido: Microfibra Comum, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2019/12/imagem_site_produto_nao_disponivel.png,https://biostilo.com:444/product/pijama-salus-2/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=branco,"Feminino, Scrub","BioStilo",135BRL,in stock,wc_post_id_6203,https://biostilo.com:444/carrinho/?add-to-cart=6203&variation_id=13928&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2019/11/salufem1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8367.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9296.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,135BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Comum,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Branco"
wc_post_id_13927,"Pijama Salus","Tecido: Microfibra Antimicrobiana, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8384.jpg,https://biostilo.com:444/product/pijama-salus-2/?attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_cor=verde,"Feminino, Scrub","BioStilo",146BRL,in stock,wc_post_id_6203,https://biostilo.com:444/carrinho/?add-to-cart=6203&variation_id=13927&attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_tamanho=&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/salufem1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8367.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9296.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,146BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Antimicrobiana,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Verde"
32-1_13839,"Máscara de proteção dupla","Cor: Militar/Verde",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2960.jpg,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=militar-verde,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13839&attribute_pa_tamanho=&attribute_pa_cor=militar-verde,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Militar/Verde"
32-1_13840,"Máscara de proteção dupla","Cor: Chumbo/Branco",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2941.jpg,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=chumbo-branco,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13840&attribute_pa_tamanho=&attribute_pa_cor=chumbo-branco,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Chumbo/Branco"
32-1_13831,"Máscara de proteção dupla","Cor: Marinho/Azul",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=marinho-azul,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13831&attribute_pa_tamanho=&attribute_pa_cor=marinho-azul,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Marinho/Azul"
32-1_13835,"Máscara de proteção dupla","Cor: Chumbo/Pink",https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/product/mascara-protecao-dupla/?attribute_pa_cor=chumbo-pink,"Acessórios, Máscaras","BioStilo",14BRL,in stock,32-1_13830,https://biostilo.com:444/carrinho/?add-to-cart=13830&variation_id=13835&attribute_pa_tamanho=&attribute_pa_cor=chumbo-pink,"https://biostilo.com:444/wp-content/uploads/2020/07/DSC2925.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2932.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2971.png,https://biostilo.com:444/wp-content/uploads/2020/07/mascara-protecao.png,https://biostilo.com:444/wp-content/uploads/2020/07/DSC2953.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14BRL,new,staging,,"cor:Marinho/Azul/Chumbo/Pink/Militar/Verde/Chumbo/Branco/Branco/Verde água/Verde/Chumbo / Rosa/Chumbo/Azul:Chumbo/Pink"
66_13716,"Jaleco Lyra","Tecido: MicrofIbra Repelente a Líquido, Cor: Verde Militar",https://biostilo.com:444/wp-content/uploads/2020/06/lyra-militar-frente.jpg,https://biostilo.com:444/product/jaleco-lyra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=verde-militar,"Feminino, Jalecos","BioStilo",212BRL,in stock,66_6179,https://biostilo.com:444/carrinho/?add-to-cart=6179&variation_id=13716&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=verde-militar,"https://biostilo.com:444/wp-content/uploads/2019/11/lyra1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra4.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/lyra-bege2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,212BRL,new,published,,"tecido:Microfibra Antimicrobiana/Microfibra Comum/MicrofIbra Repelente a Líquido:MicrofIbra Repelente a Líquido,cor:Branco/Bege/Chumbo/Cinza Claro/Marinho/Vinho/Verde Militar:Verde Militar"
37_11782,"Gorro Estampado B. Happy","Cor: B.Happy - Dentinho Lilás",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9834.jpg,https://biostilo.com:444/product/gorro-estampado-b-happy/?attribute_pa_cor=dentinho-lilas,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,37_6883,https://biostilo.com:444/carrinho/?add-to-cart=6883&variation_id=11782&attribute_pa_cor=dentinho-lilas,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9850.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9827.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-dentinhoazul2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-bichichosrosa2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B.Happy - Dentinho Lilás"
37_11781,"Gorro Estampado B. Happy","Cor: B. Happy - Zoo Branco",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_98471.jpg,https://biostilo.com:444/product/gorro-estampado-b-happy/?attribute_pa_cor=b-happy-zoo-branco,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,37_6883,https://biostilo.com:444/carrinho/?add-to-cart=6883&variation_id=11781&attribute_pa_cor=b-happy-zoo-branco,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9850.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9827.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-dentinhoazul2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-bichichosrosa2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Zoo Branco"
37_11780,"Gorro Estampado B. Happy","Cor: B. Happy - Shark",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9827.jpg,https://biostilo.com:444/product/gorro-estampado-b-happy/?attribute_pa_cor=b-happy-shark,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,37_6883,https://biostilo.com:444/carrinho/?add-to-cart=6883&variation_id=11780&attribute_pa_cor=b-happy-shark,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9850.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9827.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-dentinhoazul2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gorro-estampado-b-happy-bichichosrosa2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Shark"
35_11778,"Gorro Liso","Tamanho: U, Cor: Pink",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9831.jpg,https://biostilo.com:444/product/gorro-liso-feminino/?attribute_pa_tamanho=u&attribute_pa_cor=pink,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,35_7160,https://biostilo.com:444/carrinho/?add-to-cart=7160&variation_id=11778&attribute_pa_tamanho=u&attribute_pa_cor=pink,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9831.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9843.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_98541.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:Azul Claro/Azul Royal/Bege/Bordô/Branco/Chumbo/Cinza Claro/Marinho/Salmão/Verde Água/Verde/Verde Militar/Azul Índigo/Rosê/Pink:Pink"
35_11777,"Gorro Liso","Tamanho: U, Cor: Rosê",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9843.jpg,https://biostilo.com:444/product/gorro-liso-feminino/?attribute_pa_tamanho=u&attribute_pa_cor=rose,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,35_7160,https://biostilo.com:444/carrinho/?add-to-cart=7160&variation_id=11777&attribute_pa_tamanho=u&attribute_pa_cor=rose,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9831.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9843.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_98541.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:Azul Claro/Azul Royal/Bege/Bordô/Branco/Chumbo/Cinza Claro/Marinho/Salmão/Verde Água/Verde/Verde Militar/Azul Índigo/Rosê/Pink:Rosê"
35_11776,"Gorro Liso","Tamanho: U, Cor: Azul Índigo",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9853.jpg,https://biostilo.com:444/product/gorro-liso-feminino/?attribute_pa_tamanho=u&attribute_pa_cor=azul-indigo,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,35_7160,https://biostilo.com:444/carrinho/?add-to-cart=7160&variation_id=11776&attribute_pa_tamanho=u&attribute_pa_cor=azul-indigo,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9831.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9843.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_98541.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:Azul Claro/Azul Royal/Bege/Bordô/Branco/Chumbo/Cinza Claro/Marinho/Salmão/Verde Água/Verde/Verde Militar/Azul Índigo/Rosê/Pink:Azul Índigo"
35_11775,"Gorro Liso","Tamanho: U, Cor: Verde Militar",https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9859.jpg,https://biostilo.com:444/product/gorro-liso-feminino/?attribute_pa_tamanho=u&attribute_pa_cor=verde-militar,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,35_7160,https://biostilo.com:444/carrinho/?add-to-cart=7160&variation_id=11775&attribute_pa_tamanho=u&attribute_pa_cor=verde-militar,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9837.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9831.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_9843.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/IMG_98541.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:Azul Claro/Azul Royal/Bege/Bordô/Branco/Chumbo/Cinza Claro/Marinho/Salmão/Verde Água/Verde/Verde Militar/Azul Índigo/Rosê/Pink:Verde Militar"
